"Source","Target","Type","Weight","CountEither","CountBoth"
3990,4000,"Undirected",0.933774834437086,302,282
3851,3911,"Undirected",0.528189910979229,337,178
3850,3911,"Undirected",0.00641025641025641,468,3
3881,3911,"Undirected",0.0163934426229508,244,4
3880,3911,"Undirected",0.332541567695962,421,140
3901,3911,"Undirected",0.340764331210191,314,107
3900,3911,"Undirected",0.0559139784946237,465,26
3860,3911,"Undirected",0.46,400,184
3891,3911,"Undirected",0.320588235294118,340,109
3890,3911,"Undirected",0.0435779816513761,436,19
3871,3911,"Undirected",0.195512820512821,312,61
3870,3911,"Undirected",0.0962441314553991,426,41
3851,3910,"Undirected",0.0540540540540541,592,32
3850,3910,"Undirected",0.741741741741742,333,247
3881,3910,"Undirected",0.170491803278689,305,52
3880,3910,"Undirected",0.462882096069869,458,212
3901,3910,"Undirected",0.03515625,512,18
3900,3910,"Undirected",0.82370820668693,329,271
3861,3910,"Undirected",0.546075085324232,293,160
3860,3910,"Undirected",0.155,600,93
3891,3910,"Undirected",0.0628571428571429,525,33
3890,3910,"Undirected",0.801916932907348,313,251
3871,3910,"Undirected",0.0758928571428571,448,34
3870,3910,"Undirected",0.699115044247788,339,237
3851,3921,"Undirected",0.793413173652695,334,265
3850,3921,"Undirected",0.00180505415162455,554,1
3881,3921,"Undirected",0.00911854103343465,329,3
3880,3921,"Undirected",0.329896907216495,485,160
3901,3921,"Undirected",0.613418530351438,313,192
3900,3921,"Undirected",0.0454545454545455,550,25
3911,3921,"Undirected",0.62589928057554,278,174
3910,3921,"Undirected",0.0126353790613718,554,7
3861,3921,"Undirected",0.00234192037470726,427,1
3860,3921,"Undirected",0.657568238213399,403,265
3891,3921,"Undirected",0.563049853372434,341,192
3890,3921,"Undirected",0.0425531914893617,517,22
3871,3921,"Undirected",0.384848484848485,330,127
3870,3921,"Undirected",0.0825147347740668,509,42
3851,3920,"Undirected",0.0592216582064298,591,35
3850,3920,"Undirected",0.72700296735905,337,245
3881,3920,"Undirected",0.158064516129032,310,49
3880,3920,"Undirected",0.457700650759219,461,211
3901,3920,"Undirected",0.0493096646942801,507,25
3900,3920,"Undirected",0.791666666666667,336,266
3911,3920,"Undirected",0.00419287211740042,477,2
3910,3920,"Undirected",0.909090909090909,308,280
3861,3920,"Undirected",0.537162162162162,296,159
3860,3920,"Undirected",0.164154103852596,597,98
3891,3920,"Undirected",0.0748560460652591,521,39
3890,3920,"Undirected",0.774294670846395,319,247
3871,3920,"Undirected",0.0731707317073171,451,33
3870,3920,"Undirected",0.695014662756598,341,237
3851,3861,"Undirected",0.00408997955010225,489,2
