"uri","abstain.count","ayes.count","deferred.vote","didnotvotecount","errorvotecount","margin","noesvotecount","noneligiblecount","suspendedorexpelledvotescount","date","division.number","is.primary.topic.of","is.primary.topic.of...uri","legislature","legislature...uri","session","session...uri","title","uin","vote...uri","vote...member.party","vote...member.printed","vote...uri.1","vote...type","vote...type...uri"
"http://data.parliament.uk/resources/1087775",0,164,"false",0,0,210,374,0,0,"2019-03-13",358,"1087775.csv","http://eldaddp.azurewebsites.net/commonsdivisions/id/1087775.csv",NA,"http://data.parliament.uk/terms/25259","2017/19","","Amendment (f) to the motion on the UK's withdrawal from the European Union","CD:2019-03-13:627","http://data.parliament.uk/resources/1087775/vote/1","Conservative","Kirstene Hair","http://data.parliament.uk/resources/1087775/vote/1",NA,"http://data.parliament.uk/schema/parl#AyeVote"
"http://data.parliament.uk/resources/1087775",0,164,"false",0,0,210,374,0,0,"2019-03-13",358,"1087775.csv","http://eldaddp.azurewebsites.net/commonsdivisions/id/1087775.csv",25259,"http://data.parliament.uk/terms/25259","","http://data.parliament.uk/resources/730830","Amendment (f) to the motion on the UK's withdrawal from the European Union","CD:2019-03-13:627","http://data.parliament.uk/resources/1087775/vote/10","Labour","Kate Hoey","http://data.parliament.uk/resources/1087775/vote/10",NA,"http://data.parliament.uk/schema/parl#AyeVote"
"http://data.parliament.uk/resources/1087775",0,164,"false",0,0,210,374,0,0,"2019-03-13",358,"1087775.csv","http://eldaddp.azurewebsites.net/commonsdivisions/id/1087775.csv",25259,"http://data.parliament.uk/terms/25259","2017/19","","Amendment (f) to the motion on the UK's withdrawal from the European Union","CD:2019-03-13:627","http://data.parliament.uk/resources/1087775/vote/100","Conservative","David Warburton","http://data.parliament.uk/resources/1087775/vote/100",NA,"http://data.parliament.uk/schema/parl#AyeVote"
"http://data.parliament.uk/resources/1087775",0,164,"false",0,0,210,374,0,0,"2019-03-13",358,"1087775.csv","http://eldaddp.azurewebsites.net/commonsdivisions/id/1087775.csv",25259,"http://data.parliament.uk/terms/25259","2017/19","","Amendment (f) to the motion on the UK's withdrawal from the European Union","CD:2019-03-13:627","http://data.parliament.uk/resources/1087775/vote/101","Conservative","Helen Whately","http://data.parliament.uk/resources/1087775/vote/101",NA,"http://data.parliament.uk/schema/parl#AyeVote"
"http://data.parliament.uk/resources/1087775",0,164,"false",0,0,210,374,0,0,"2019-03-13",358,"1087775.csv","http://eldaddp.azurewebsites.net/commonsdivisions/id/1087775.csv",25259,"http://data.parliament.uk/terms/25259","2017/19","","Amendment (f) to the motion on the UK's withdrawal from the European Union","CD:2019-03-13:627","http://data.parliament.uk/resources/1087775/vote/102","Conservative","Mrs Heather Wheeler","http://data.parliament.uk/resources/1087775/vote/102",NA,"http://data.parliament.uk/schema/parl#AyeVote"
"http://data.parliament.uk/resources/1087775",0,164,"false",0,0,210,374,0,0,"2019-03-13",358,"1087775.csv","http://eldaddp.azurewebsites.net/commonsdivisions/id/1087775.csv",25259,"http://data.parliament.uk/terms/25259","2017/19","","Amendment (f) to the motion on the UK's withdrawal from the European Union","CD:2019-03-13:627","http://data.parliament.uk/resources/1087775/vote/103","Conservative","Mr John Whittingdale","http://data.parliament.uk/resources/1087775/vote/103",NA,"http://data.parliament.uk/schema/parl#AyeVote"
"http://data.parliament.uk/resources/1087775",0,164,"false",0,0,210,374,0,0,"2019-03-13",358,"1087775.csv","http://eldaddp.azurewebsites.net/commonsdivisions/id/1087775.csv",25259,"http://data.parliament.uk/terms/25259","2017/19","","Amendment (f) to the motion on the UK's withdrawal from the European Union","CD:2019-03-13:627","http://data.parliament.uk/resources/1087775/vote/104","Conservative","Gavin Williamson","http://data.parliament.uk/resources/1087775/vote/104",NA,"http://data.parliament.uk/schema/parl#AyeVote"
"http://data.parliament.uk/resources/1087775",0,164,"false",0,0,210,374,0,0,"2019-03-13",358,"1087775.csv","http://eldaddp.azurewebsites.net/commonsdivisions/id/1087775.csv",25259,"http://data.parliament.uk/terms/25259","2017/19","","Amendment (f) to the motion on the UK's withdrawal from the European Union","CD:2019-03-13:627","http://data.parliament.uk/resources/1087775/vote/105","Democratic Unionist Party","Sammy Wilson","http://data.parliament.uk/resources/1087775/vote/105",NA,"http://data.parliament.uk/schema/parl#AyeVote"
"http://data.parliament.uk/resources/1087775",0,164,"false",0,0,210,374,0,0,"2019-03-13",358,"1087775.csv","http://eldaddp.azurewebsites.net/commonsdivisions/id/1087775.csv",25259,"http://data.parliament.uk/terms/25259","2017/19","","Amendment (f) to the motion on the UK's withdrawal from the European Union","CD:2019-03-13:627","http://data.parliament.uk/resources/1087775/vote/106","Conservative","Mr William Wragg","http://data.parliament.uk/resources/1087775/vote/106",NA,"http://data.parliament.uk/schema/parl#AyeVote"
"http://data.parliament.uk/resources/1087775",0,164,"false",0,0,210,374,0,0,"2019-03-13",358,"1087775.csv","http://eldaddp.azurewebsites.net/commonsdivisions/id/1087775.csv",25259,"http://data.parliament.uk/terms/25259","2017/19","","Amendment (f) to the motion on the UK's withdrawal from the European Union","CD:2019-03-13:627","http://data.parliament.uk/resources/1087775/vote/107","Conservative","Nadhim Zahawi","http://data.parliament.uk/resources/1087775/vote/107",NA,"http://data.parliament.uk/schema/parl#AyeVote"
"http://data.parliament.uk/resources/1087775",0,164,"false",0,0,210,374,0,0,"2019-03-13",358,"1087775.csv","http://eldaddp.azurewebsites.net/commonsdivisions/id/1087775.csv",25259,"http://data.parliament.uk/terms/25259","2017/19","","Amendment (f) to the motion on the UK's withdrawal from the European Union","CD:2019-03-13:627","http://data.parliament.uk/resources/1087775/vote/108","Conservative","Nigel Adams","http://data.parliament.uk/resources/1087775/vote/108",NA,"http://data.parliament.uk/schema/parl#AyeVote"
"http://data.parliament.uk/resources/1087775",0,164,"false",0,0,210,374,0,0,"2019-03-13",358,"1087775.csv","http://eldaddp.azurewebsites.net/commonsdivisions/id/1087775.csv",25259,"http://data.parliament.uk/terms/25259","2017/19","","Amendment (f) to the motion on the UK's withdrawal from the European Union","CD:2019-03-13:627","http://data.parliament.uk/resources/1087775/vote/109","Conservative","Adam Afriyie","http://data.parliament.uk/resources/1087775/vote/109",NA,"http://data.parliament.uk/schema/parl#AyeVote"
"http://data.parliament.uk/resources/1087775",0,164,"false",0,0,210,374,0,0,"2019-03-13",358,"1087775.csv","http://eldaddp.azurewebsites.net/commonsdivisions/id/1087775.csv",25259,"http://data.parliament.uk/terms/25259","2017/19","","Amendment (f) to the motion on the UK's withdrawal from the European Union","CD:2019-03-13:627","http://data.parliament.uk/resources/1087775/vote/11","Conservative","Adam Holloway","http://data.parliament.uk/resources/1087775/vote/11",NA,"http://data.parliament.uk/schema/parl#AyeVote"
"http://data.parliament.uk/resources/1087775",0,164,"false",0,0,210,374,0,0,"2019-03-13",358,"1087775.csv","http://eldaddp.azurewebsites.net/commonsdivisions/id/1087775.csv",25259,"http://data.parliament.uk/terms/25259","2017/19","","Amendment (f) to the motion on the UK's withdrawal from the European Union","CD:2019-03-13:627","http://data.parliament.uk/resources/1087775/vote/110","Conservative","Peter Aldous","http://data.parliament.uk/resources/1087775/vote/110",NA,"http://data.parliament.uk/schema/parl#AyeVote"
"http://data.parliament.uk/resources/1087775",0,164,"false",0,0,210,374,0,0,"2019-03-13",358,"1087775.csv","http://eldaddp.azurewebsites.net/commonsdivisions/id/1087775.csv",25259,"http://data.parliament.uk/terms/25259","2017/19","","Amendment (f) to the motion on the UK's withdrawal from the European Union","CD:2019-03-13:627","http://data.parliament.uk/resources/1087775/vote/111","Conservative","Lucy Allan","http://data.parliament.uk/resources/1087775/vote/111",NA,"http://data.parliament.uk/schema/parl#AyeVote"
"http://data.parliament.uk/resources/1087775",0,164,"false",0,0,210,374,0,0,"2019-03-13",358,"1087775.csv","http://eldaddp.azurewebsites.net/commonsdivisions/id/1087775.csv",25259,"http://data.parliament.uk/terms/25259","2017/19","","Amendment (f) to the motion on the UK's withdrawal from the European Union","CD:2019-03-13:627","http://data.parliament.uk/resources/1087775/vote/112","Conservative","Sir David Amess","http://data.parliament.uk/resources/1087775/vote/112",NA,"http://data.parliament.uk/schema/parl#AyeVote"
"http://data.parliament.uk/resources/1087775",0,164,"false",0,0,210,374,0,0,"2019-03-13",358,"1087775.csv","http://eldaddp.azurewebsites.net/commonsdivisions/id/1087775.csv",25259,"http://data.parliament.uk/terms/25259","2017/19","","Amendment (f) to the motion on the UK's withdrawal from the European Union","CD:2019-03-13:627","http://data.parliament.uk/resources/1087775/vote/113","Conservative","Stuart Andrew","http://data.parliament.uk/resources/1087775/vote/113",NA,"http://data.parliament.uk/schema/parl#AyeVote"
"http://data.parliament.uk/resources/1087775",0,164,"false",0,0,210,374,0,0,"2019-03-13",358,"1087775.csv","http://eldaddp.azurewebsites.net/commonsdivisions/id/1087775.csv",25259,"http://data.parliament.uk/terms/25259","2017/19","","Amendment (f) to the motion on the UK's withdrawal from the European Union","CD:2019-03-13:627","http://data.parliament.uk/resources/1087775/vote/114","Conservative","Mrs Kemi Badenoch","http://data.parliament.uk/resources/1087775/vote/114",NA,"http://data.parliament.uk/schema/parl#AyeVote"
