"uri","abstain.count","ayes.count","deferred.vote","didnotvotecount","errorvotecount","margin","noesvotecount","noneligiblecount","suspendedorexpelledvotescount","date","division.number","is.primary.topic.of","is.primary.topic.of...uri","legislature","legislature...uri","session","session...uri","title","uin","vote...uri","vote...member.party","vote...member.printed","vote...uri.1","vote...type","vote...type...uri"
"http://data.parliament.uk/resources/1105533",0,139,"true",0,0,283,422,0,0,"2019-03-27",393,"1105533.csv","http://eldaddp.azurewebsites.net/commonsdivisions/id/1105533.csv",NA,"http://data.parliament.uk/terms/25259","2017/19","","Mr Fysh's motion O (Contingent preferential arrangements)","CD:2019-03-27:662","http://data.parliament.uk/resources/1105533/vote/1","Conservative","George Eustice","http://data.parliament.uk/resources/1105533/vote/1",NA,"http://data.parliament.uk/schema/parl#AyeVote"
"http://data.parliament.uk/resources/1105533",0,139,"true",0,0,283,422,0,0,"2019-03-27",393,"1105533.csv","http://eldaddp.azurewebsites.net/commonsdivisions/id/1105533.csv",25259,"http://data.parliament.uk/terms/25259","","http://data.parliament.uk/resources/730830","Mr Fysh's motion O (Contingent preferential arrangements)","CD:2019-03-27:662","http://data.parliament.uk/resources/1105533/vote/10","Conservative","Sir David Amess","http://data.parliament.uk/resources/1105533/vote/10",NA,"http://data.parliament.uk/schema/parl#AyeVote"
"http://data.parliament.uk/resources/1105533",0,139,"true",0,0,283,422,0,0,"2019-03-27",393,"1105533.csv","http://eldaddp.azurewebsites.net/commonsdivisions/id/1105533.csv",25259,"http://data.parliament.uk/terms/25259","2017/19","","Mr Fysh's motion O (Contingent preferential arrangements)","CD:2019-03-27:662","http://data.parliament.uk/resources/1105533/vote/100","Conservative","Julian Sturdy","http://data.parliament.uk/resources/1105533/vote/100",NA,"http://data.parliament.uk/schema/parl#AyeVote"
"http://data.parliament.uk/resources/1105533",0,139,"true",0,0,283,422,0,0,"2019-03-27",393,"1105533.csv","http://eldaddp.azurewebsites.net/commonsdivisions/id/1105533.csv",25259,"http://data.parliament.uk/terms/25259","2017/19","","Mr Fysh's motion O (Contingent preferential arrangements)","CD:2019-03-27:662","http://data.parliament.uk/resources/1105533/vote/101","Conservative","Derek Thomas","http://data.parliament.uk/resources/1105533/vote/101",NA,"http://data.parliament.uk/schema/parl#AyeVote"
"http://data.parliament.uk/resources/1105533",0,139,"true",0,0,283,422,0,0,"2019-03-27",393,"1105533.csv","http://eldaddp.azurewebsites.net/commonsdivisions/id/1105533.csv",25259,"http://data.parliament.uk/terms/25259","2017/19","","Mr Fysh's motion O (Contingent preferential arrangements)","CD:2019-03-27:662","http://data.parliament.uk/resources/1105533/vote/102","Conservative","Theresa Villiers","http://data.parliament.uk/resources/1105533/vote/102",NA,"http://data.parliament.uk/schema/parl#AyeVote"
"http://data.parliament.uk/resources/1105533",0,139,"true",0,0,283,422,0,0,"2019-03-27",393,"1105533.csv","http://eldaddp.azurewebsites.net/commonsdivisions/id/1105533.csv",25259,"http://data.parliament.uk/terms/25259","2017/19","","Mr Fysh's motion O (Contingent preferential arrangements)","CD:2019-03-27:662","http://data.parliament.uk/resources/1105533/vote/103","Conservative","Bill Wiggin","http://data.parliament.uk/resources/1105533/vote/103",NA,"http://data.parliament.uk/schema/parl#AyeVote"
"http://data.parliament.uk/resources/1105533",0,139,"true",0,0,283,422,0,0,"2019-03-27",393,"1105533.csv","http://eldaddp.azurewebsites.net/commonsdivisions/id/1105533.csv",25259,"http://data.parliament.uk/terms/25259","2017/19","","Mr Fysh's motion O (Contingent preferential arrangements)","CD:2019-03-27:662","http://data.parliament.uk/resources/1105533/vote/104","Conservative","Mr William Wragg","http://data.parliament.uk/resources/1105533/vote/104",NA,"http://data.parliament.uk/schema/parl#AyeVote"
"http://data.parliament.uk/resources/1105533",0,139,"true",0,0,283,422,0,0,"2019-03-27",393,"1105533.csv","http://eldaddp.azurewebsites.net/commonsdivisions/id/1105533.csv",25259,"http://data.parliament.uk/terms/25259","2017/19","","Mr Fysh's motion O (Contingent preferential arrangements)","CD:2019-03-27:662","http://data.parliament.uk/resources/1105533/vote/105","Conservative","David T. C. Davies","http://data.parliament.uk/resources/1105533/vote/105",NA,"http://data.parliament.uk/schema/parl#AyeVote"
"http://data.parliament.uk/resources/1105533",0,139,"true",0,0,283,422,0,0,"2019-03-27",393,"1105533.csv","http://eldaddp.azurewebsites.net/commonsdivisions/id/1105533.csv",25259,"http://data.parliament.uk/terms/25259","2017/19","","Mr Fysh's motion O (Contingent preferential arrangements)","CD:2019-03-27:662","http://data.parliament.uk/resources/1105533/vote/106","Conservative","Mr Mark Harper","http://data.parliament.uk/resources/1105533/vote/106",NA,"http://data.parliament.uk/schema/parl#AyeVote"
"http://data.parliament.uk/resources/1105533",0,139,"true",0,0,283,422,0,0,"2019-03-27",393,"1105533.csv","http://eldaddp.azurewebsites.net/commonsdivisions/id/1105533.csv",25259,"http://data.parliament.uk/terms/25259","2017/19","","Mr Fysh's motion O (Contingent preferential arrangements)","CD:2019-03-27:662","http://data.parliament.uk/resources/1105533/vote/107","Conservative","Gordon Henderson","http://data.parliament.uk/resources/1105533/vote/107",NA,"http://data.parliament.uk/schema/parl#AyeVote"
