"uri","abstain.count","ayes.count","deferred.vote","didnotvotecount","errorvotecount","margin","noesvotecount","noneligiblecount","suspendedorexpelledvotescount","date","division.number","is.primary.topic.of","is.primary.topic.of...uri","legislature","legislature...uri","session","session...uri","title","uin","vote...uri","vote...member.party","vote...member.printed","vote...uri.1","vote...type","vote...type...uri"
"http://data.parliament.uk/resources/1105759",0,440,"false",0,0,335,105,0,0,"2019-03-27",394,"1105759.csv","http://eldaddp.azurewebsites.net/commonsdivisions/id/1105759.csv",NA,"http://data.parliament.uk/terms/25259","2017/19","","Draft European Union (Withdrawal) Act 2018 (Exit Day) (Amendment) Regulations 2019","CD:2019-03-27:663","http://data.parliament.uk/resources/1105759/vote/1","Labour","Ms Diane Abbott","http://data.parliament.uk/resources/1105759/vote/1",NA,"http://data.parliament.uk/schema/parl#AyeVote"
"http://data.parliament.uk/resources/1105759",0,440,"false",0,0,335,105,0,0,"2019-03-27",394,"1105759.csv","http://eldaddp.azurewebsites.net/commonsdivisions/id/1105759.csv",25259,"http://data.parliament.uk/terms/25259","","http://data.parliament.uk/resources/730830","Draft European Union (Withdrawal) Act 2018 (Exit Day) (Amendment) Regulations 2019","CD:2019-03-27:663","http://data.parliament.uk/resources/1105759/vote/10","Conservative","Edward Argar","http://data.parliament.uk/resources/1105759/vote/10",NA,"http://data.parliament.uk/schema/parl#AyeVote"
"http://data.parliament.uk/resources/1105759",0,440,"false",0,0,335,105,0,0,"2019-03-27",394,"1105759.csv","http://eldaddp.azurewebsites.net/commonsdivisions/id/1105759.csv",25259,"http://data.parliament.uk/terms/25259","2017/19","","Draft European Union (Withdrawal) Act 2018 (Exit Day) (Amendment) Regulations 2019","CD:2019-03-27:663","http://data.parliament.uk/resources/1105759/vote/100","Labour","Mr Tanmanjeet Singh Dhesi","http://data.parliament.uk/resources/1105759/vote/100",NA,"http://data.parliament.uk/schema/parl#AyeVote"
"http://data.parliament.uk/resources/1105759",0,440,"false",0,0,335,105,0,0,"2019-03-27",394,"1105759.csv","http://eldaddp.azurewebsites.net/commonsdivisions/id/1105759.csv",25259,"http://data.parliament.uk/terms/25259","2017/19","","Draft European Union (Withdrawal) Act 2018 (Exit Day) (Amendment) Regulations 2019","CD:2019-03-27:663","http://data.parliament.uk/resources/1105759/vote/101","Conservative","Mr Jonathan Djanogly","http://data.parliament.uk/resources/1105759/vote/101",NA,"http://data.parliament.uk/schema/parl#AyeVote"
"http://data.parliament.uk/resources/1105759",0,440,"false",0,0,335,105,0,0,"2019-03-27",394,"1105759.csv","http://eldaddp.azurewebsites.net/commonsdivisions/id/1105759.csv",25259,"http://data.parliament.uk/terms/25259","2017/19","","Draft European Union (Withdrawal) Act 2018 (Exit Day) (Amendment) Regulations 2019","CD:2019-03-27:663","http://data.parliament.uk/resources/1105759/vote/102","Scottish National Party","Martin Docherty-Hughes","http://data.parliament.uk/resources/1105759/vote/102",NA,"http://data.parliament.uk/schema/parl#AyeVote"
"http://data.parliament.uk/resources/1105759",0,440,"false",0,0,335,105,0,0,"2019-03-27",394,"1105759.csv","http://eldaddp.azurewebsites.net/commonsdivisions/id/1105759.csv",25259,"http://data.parliament.uk/terms/25259","2017/19","","Draft European Union (Withdrawal) Act 2018 (Exit Day) (Amendment) Regulations 2019","CD:2019-03-27:663","http://data.parliament.uk/resources/1105759/vote/103","Labour (Co-op)","Anneliese Dodds","http://data.parliament.uk/resources/1105759/vote/103",NA,"http://data.parliament.uk/schema/parl#AyeVote"
"http://data.parliament.uk/resources/1105759",0,440,"false",0,0,335,105,0,0,"2019-03-27",394,"1105759.csv","http://eldaddp.azurewebsites.net/commonsdivisions/id/1105759.csv",25259,"http://data.parliament.uk/terms/25259","2017/19","","Draft European Union (Withdrawal) Act 2018 (Exit Day) (Amendment) Regulations 2019","CD:2019-03-27:663","http://data.parliament.uk/resources/1105759/vote/104","Labour (Co-op)","Stephen Doughty","http://data.parliament.uk/resources/1105759/vote/104",NA,"http://data.parliament.uk/schema/parl#AyeVote"
"http://data.parliament.uk/resources/1105759",0,440,"false",0,0,335,105,0,0,"2019-03-27",394,"1105759.csv","http://eldaddp.azurewebsites.net/commonsdivisions/id/1105759.csv",25259,"http://data.parliament.uk/terms/25259","2017/19","","Draft European Union (Withdrawal) Act 2018 (Exit Day) (Amendment) Regulations 2019","CD:2019-03-27:663","http://data.parliament.uk/resources/1105759/vote/105","Labour","Peter Dowd","http://data.parliament.uk/resources/1105759/vote/105",NA,"http://data.parliament.uk/schema/parl#AyeVote"
"http://data.parliament.uk/resources/1105759",0,440,"false",0,0,335,105,0,0,"2019-03-27",394,"1105759.csv","http://eldaddp.azurewebsites.net/commonsdivisions/id/1105759.csv",25259,"http://data.parliament.uk/terms/25259","2017/19","","Draft European Union (Withdrawal) Act 2018 (Exit Day) (Amendment) Regulations 2019","CD:2019-03-27:663","http://data.parliament.uk/resources/1105759/vote/106","Conservative","Oliver Dowden","http://data.parliament.uk/resources/1105759/vote/106",NA,"http://data.parliament.uk/schema/parl#AyeVote"
"http://data.parliament.uk/resources/1105759",0,440,"false",0,0,335,105,0,0,"2019-03-27",394,"1105759.csv","http://eldaddp.azurewebsites.net/commonsdivisions/id/1105759.csv",25259,"http://data.parliament.uk/terms/25259","2017/19","","Draft European Union (Withdrawal) Act 2018 (Exit Day) (Amendment) Regulations 2019","CD:2019-03-27:663","http://data.parliament.uk/resources/1105759/vote/107","Labour (Co-op)","Dr David Drew","http://data.parliament.uk/resources/1105759/vote/107",NA,"http://data.parliament.uk/schema/parl#AyeVote"
"http://data.parliament.uk/resources/1105759",0,440,"false",0,0,335,105,0,0,"2019-03-27",394,"1105759.csv","http://eldaddp.azurewebsites.net/commonsdivisions/id/1105759.csv",25259,"http://data.parliament.uk/terms/25259","2017/19","","Draft European Union (Withdrawal) Act 2018 (Exit Day) (Amendment) Regulations 2019","CD:2019-03-27:663","http://data.parliament.uk/resources/1105759/vote/108","Labour","Jack Dromey","http://data.parliament.uk/resources/1105759/vote/108",NA,"http://data.parliament.uk/schema/parl#AyeVote"
"http://data.parliament.uk/resources/1105759",0,440,"false",0,0,335,105,0,0,"2019-03-27",394,"1105759.csv","http://eldaddp.azurewebsites.net/commonsdivisions/id/1105759.csv",25259,"http://data.parliament.uk/terms/25259","2017/19","","Draft European Union (Withdrawal) Act 2018 (Exit Day) (Amendment) Regulations 2019","CD:2019-03-27:663","http://data.parliament.uk/resources/1105759/vote/109","Labour","Rosie Duffield","http://data.parliament.uk/resources/1105759/vote/109",NA,"http://data.parliament.uk/schema/parl#AyeVote"
"http://data.parliament.uk/resources/1105759",0,440,"false",0,0,335,105,0,0,"2019-03-27",394,"1105759.csv","http://eldaddp.azurewebsites.net/commonsdivisions/id/1105759.csv",25259,"http://data.parliament.uk/terms/25259","2017/19","","Draft European Union (Withdrawal) Act 2018 (Exit Day) (Amendment) Regulations 2019","CD:2019-03-27:663","http://data.parliament.uk/resources/1105759/vote/11","Labour (Co-op)","Jonathan Ashworth","http://data.parliament.uk/resources/1105759/vote/11",NA,"http://data.parliament.uk/schema/parl#AyeVote"
"http://data.parliament.uk/resources/1105759",0,440,"false",0,0,335,105,0,0,"2019-03-27",394,"1105759.csv","http://eldaddp.azurewebsites.net/commonsdivisions/id/1105759.csv",25259,"http://data.parliament.uk/terms/25259","2017/19","","Draft European Union (Withdrawal) Act 2018 (Exit Day) (Amendment) Regulations 2019","CD:2019-03-27:663","http://data.parliament.uk/resources/1105759/vote/110","Conservative","David Duguid","http://data.parliament.uk/resources/1105759/vote/110",NA,"http://data.parliament.uk/schema/parl#AyeVote"
