"uri","abstain.count","ayes.count","deferred.vote","didnotvotecount","errorvotecount","margin","noesvotecount","noneligiblecount","suspendedorexpelledvotescount","date","division.number","is.primary.topic.of","is.primary.topic.of...uri","legislature","legislature...uri","session","session...uri","title","uin","vote...uri","vote...member.party","vote...member.printed","vote...uri.1","vote...type","vote...type...uri"
"http://data.parliament.uk/resources/1088673",0,311,"false",0,0,3,314,0,0,"2019-03-14",361,"1088673.csv","http://eldaddp.azurewebsites.net/commonsdivisions/id/1088673.csv",NA,"http://data.parliament.uk/terms/25259","2017/19","","UK's withdrawal from the European Union: Lucy Powell's amendment to Hilary Benn's amendment (i)","CD:2019-03-14:630","http://data.parliament.uk/resources/1088673/vote/1","Labour","Lisa Nandy","http://data.parliament.uk/resources/1088673/vote/1",NA,"http://data.parliament.uk/schema/parl#AyeVote"
"http://data.parliament.uk/resources/1088673",0,311,"false",0,0,3,314,0,0,"2019-03-14",361,"1088673.csv","http://eldaddp.azurewebsites.net/commonsdivisions/id/1088673.csv",25259,"http://data.parliament.uk/terms/25259","","http://data.parliament.uk/resources/730830","UK's withdrawal from the European Union: Lucy Powell's amendment to Hilary Benn's amendment (i)","CD:2019-03-14:630","http://data.parliament.uk/resources/1088673/vote/10","Labour","Teresa Pearce","http://data.parliament.uk/resources/1088673/vote/10",NA,"http://data.parliament.uk/schema/parl#AyeVote"
"http://data.parliament.uk/resources/1088673",0,311,"false",0,0,3,314,0,0,"2019-03-14",361,"1088673.csv","http://eldaddp.azurewebsites.net/commonsdivisions/id/1088673.csv",25259,"http://data.parliament.uk/terms/25259","2017/19","","UK's withdrawal from the European Union: Lucy Powell's amendment to Hilary Benn's amendment (i)","CD:2019-03-14:630","http://data.parliament.uk/resources/1088673/vote/100","Labour","Debbie Abrahams","http://data.parliament.uk/resources/1088673/vote/100",NA,"http://data.parliament.uk/schema/parl#AyeVote"
"http://data.parliament.uk/resources/1088673",0,311,"false",0,0,3,314,0,0,"2019-03-14",361,"1088673.csv","http://eldaddp.azurewebsites.net/commonsdivisions/id/1088673.csv",25259,"http://data.parliament.uk/terms/25259","2017/19","","UK's withdrawal from the European Union: Lucy Powell's amendment to Hilary Benn's amendment (i)","CD:2019-03-14:630","http://data.parliament.uk/resources/1088673/vote/101","Labour","Rushanara Ali","http://data.parliament.uk/resources/1088673/vote/101",NA,"http://data.parliament.uk/schema/parl#AyeVote"
"http://data.parliament.uk/resources/1088673",0,311,"false",0,0,3,314,0,0,"2019-03-14",361,"1088673.csv","http://eldaddp.azurewebsites.net/commonsdivisions/id/1088673.csv",25259,"http://data.parliament.uk/terms/25259","2017/19","","UK's withdrawal from the European Union: Lucy Powell's amendment to Hilary Benn's amendment (i)","CD:2019-03-14:630","http://data.parliament.uk/resources/1088673/vote/102","Independent","Heidi Allen","http://data.parliament.uk/resources/1088673/vote/102",NA,"http://data.parliament.uk/schema/parl#AyeVote"
"http://data.parliament.uk/resources/1088673",0,311,"false",0,0,3,314,0,0,"2019-03-14",361,"1088673.csv","http://eldaddp.azurewebsites.net/commonsdivisions/id/1088673.csv",25259,"http://data.parliament.uk/terms/25259","2017/19","","UK's withdrawal from the European Union: Lucy Powell's amendment to Hilary Benn's amendment (i)","CD:2019-03-14:630","http://data.parliament.uk/resources/1088673/vote/103","Labour","Dr Rosena Allin-Khan","http://data.parliament.uk/resources/1088673/vote/103",NA,"http://data.parliament.uk/schema/parl#AyeVote"
"http://data.parliament.uk/resources/1088673",0,311,"false",0,0,3,314,0,0,"2019-03-14",361,"1088673.csv","http://eldaddp.azurewebsites.net/commonsdivisions/id/1088673.csv",25259,"http://data.parliament.uk/terms/25259","2017/19","","UK's withdrawal from the European Union: Lucy Powell's amendment to Hilary Benn's amendment (i)","CD:2019-03-14:630","http://data.parliament.uk/resources/1088673/vote/104","Labour","Mike Amesbury","http://data.parliament.uk/resources/1088673/vote/104",NA,"http://data.parliament.uk/schema/parl#AyeVote"
"http://data.parliament.uk/resources/1088673",0,311,"false",0,0,3,314,0,0,"2019-03-14",361,"1088673.csv","http://eldaddp.azurewebsites.net/commonsdivisions/id/1088673.csv",25259,"http://data.parliament.uk/terms/25259","2017/19","","UK's withdrawal from the European Union: Lucy Powell's amendment to Hilary Benn's amendment (i)","CD:2019-03-14:630","http://data.parliament.uk/resources/1088673/vote/105","Labour","Tonia Antoniazzi","http://data.parliament.uk/resources/1088673/vote/105",NA,"http://data.parliament.uk/schema/parl#AyeVote"
"http://data.parliament.uk/resources/1088673",0,311,"false",0,0,3,314,0,0,"2019-03-14",361,"1088673.csv","http://eldaddp.azurewebsites.net/commonsdivisions/id/1088673.csv",25259,"http://data.parliament.uk/terms/25259","2017/19","","UK's withdrawal from the European Union: Lucy Powell's amendment to Hilary Benn's amendment (i)","CD:2019-03-14:630","http://data.parliament.uk/resources/1088673/vote/106","Labour (Co-op)","Jonathan Ashworth","http://data.parliament.uk/resources/1088673/vote/106",NA,"http://data.parliament.uk/schema/parl#AyeVote"
"http://data.parliament.uk/resources/1088673",0,311,"false",0,0,3,314,0,0,"2019-03-14",361,"1088673.csv","http://eldaddp.azurewebsites.net/commonsdivisions/id/1088673.csv",25259,"http://data.parliament.uk/terms/25259","2017/19","","UK's withdrawal from the European Union: Lucy Powell's amendment to Hilary Benn's amendment (i)","CD:2019-03-14:630","http://data.parliament.uk/resources/1088673/vote/107","Labour (Co-op)","Mr Adrian Bailey","http://data.parliament.uk/resources/1088673/vote/107",NA,"http://data.parliament.uk/schema/parl#AyeVote"
"http://data.parliament.uk/resources/1088673",0,311,"false",0,0,3,314,0,0,"2019-03-14",361,"1088673.csv","http://eldaddp.azurewebsites.net/commonsdivisions/id/1088673.csv",25259,"http://data.parliament.uk/terms/25259","2017/19","","UK's withdrawal from the European Union: Lucy Powell's amendment to Hilary Benn's amendment (i)","CD:2019-03-14:630","http://data.parliament.uk/resources/1088673/vote/108","Scottish National Party","Hannah Bardell","http://data.parliament.uk/resources/1088673/vote/108",NA,"http://data.parliament.uk/schema/parl#AyeVote"
"http://data.parliament.uk/resources/1088673",0,311,"false",0,0,3,314,0,0,"2019-03-14",361,"1088673.csv","http://eldaddp.azurewebsites.net/commonsdivisions/id/1088673.csv",25259,"http://data.parliament.uk/terms/25259","2017/19","","UK's withdrawal from the European Union: Lucy Powell's amendment to Hilary Benn's amendment (i)","CD:2019-03-14:630","http://data.parliament.uk/resources/1088673/vote/109","Conservative","Guto Bebb","http://data.parliament.uk/resources/1088673/vote/109",NA,"http://data.parliament.uk/schema/parl#AyeVote"
"http://data.parliament.uk/resources/1088673",0,311,"false",0,0,3,314,0,0,"2019-03-14",361,"1088673.csv","http://eldaddp.azurewebsites.net/commonsdivisions/id/1088673.csv",25259,"http://data.parliament.uk/terms/25259","2017/19","","UK's withdrawal from the European Union: Lucy Powell's amendment to Hilary Benn's amendment (i)","CD:2019-03-14:630","http://data.parliament.uk/resources/1088673/vote/11","Labour","Matthew Pennycook","http://data.parliament.uk/resources/1088673/vote/11",NA,"http://data.parliament.uk/schema/parl#AyeVote"
"http://data.parliament.uk/resources/1088673",0,311,"false",0,0,3,314,0,0,"2019-03-14",361,"1088673.csv","http://eldaddp.azurewebsites.net/commonsdivisions/id/1088673.csv",25259,"http://data.parliament.uk/terms/25259","2017/19","","UK's withdrawal from the European Union: Lucy Powell's amendment to Hilary Benn's amendment (i)","CD:2019-03-14:630","http://data.parliament.uk/resources/1088673/vote/110","Labour","Margaret Beckett","http://data.parliament.uk/resources/1088673/vote/110",NA,"http://data.parliament.uk/schema/parl#AyeVote"
"http://data.parliament.uk/resources/1088673",0,311,"false",0,0,3,314,0,0,"2019-03-14",361,"1088673.csv","http://eldaddp.azurewebsites.net/commonsdivisions/id/1088673.csv",25259,"http://data.parliament.uk/terms/25259","2017/19","","UK's withdrawal from the European Union: Lucy Powell's amendment to Hilary Benn's amendment (i)","CD:2019-03-14:630","http://data.parliament.uk/resources/1088673/vote/111","Labour","Hilary Benn","http://data.parliament.uk/resources/1088673/vote/111",NA,"http://data.parliament.uk/schema/parl#AyeVote"
"http://data.parliament.uk/resources/1088673",0,311,"false",0,0,3,314,0,0,"2019-03-14",361,"1088673.csv","http://eldaddp.azurewebsites.net/commonsdivisions/id/1088673.csv",25259,"http://data.parliament.uk/terms/25259","2017/19","","UK's withdrawal from the European Union: Lucy Powell's amendment to Hilary Benn's amendment (i)","CD:2019-03-14:630","http://data.parliament.uk/resources/1088673/vote/112","Conservative","Richard Benyon","http://data.parliament.uk/resources/1088673/vote/112",NA,"http://data.parliament.uk/schema/parl#AyeVote"
"http://data.parliament.uk/resources/1088673",0,311,"false",0,0,3,314,0,0,"2019-03-14",361,"1088673.csv","http://eldaddp.azurewebsites.net/commonsdivisions/id/1088673.csv",25259,"http://data.parliament.uk/terms/25259","2017/19","","UK's withdrawal from the European Union: Lucy Powell's amendment to Hilary Benn's amendment (i)","CD:2019-03-14:630","http://data.parliament.uk/resources/1088673/vote/113","Independent","Luciana Berger","http://data.parliament.uk/resources/1088673/vote/113",NA,"http://data.parliament.uk/schema/parl#AyeVote"
"http://data.parliament.uk/resources/1088673",0,311,"false",0,0,3,314,0,0,"2019-03-14",361,"1088673.csv","http://eldaddp.azurewebsites.net/commonsdivisions/id/1088673.csv",25259,"http://data.parliament.uk/terms/25259","2017/19","","UK's withdrawal from the European Union: Lucy Powell's amendment to Hilary Benn's amendment (i)","CD:2019-03-14:630","http://data.parliament.uk/resources/1088673/vote/114","Labour","Mr Clive Betts","http://data.parliament.uk/resources/1088673/vote/114",NA,"http://data.parliament.uk/schema/parl#AyeVote"
"http://data.parliament.uk/resources/1088673",0,311,"false",0,0,3,314,0,0,"2019-03-14",361,"1088673.csv","http://eldaddp.azurewebsites.net/commonsdivisions/id/1088673.csv",25259,"http://data.parliament.uk/terms/25259","2017/19","","UK's withdrawal from the European Union: Lucy Powell's amendment to Hilary Benn's amendment (i)","CD:2019-03-14:630","http://data.parliament.uk/resources/1088673/vote/115","Scottish National Party","Mhairi Black","http://data.parliament.uk/resources/1088673/vote/115",NA,"http://data.parliament.uk/schema/parl#AyeVote"
"http://data.parliament.uk/resources/1088673",0,311,"false",0,0,3,314,0,0,"2019-03-14",361,"1088673.csv","http://eldaddp.azurewebsites.net/commonsdivisions/id/1088673.csv",25259,"http://data.parliament.uk/terms/25259","2017/19","","UK's withdrawal from the European Union: Lucy Powell's amendment to Hilary Benn's amendment (i)","CD:2019-03-14:630","http://data.parliament.uk/resources/1088673/vote/116","Scottish National Party","Ian Blackford","http://data.parliament.uk/resources/1088673/vote/116",NA,"http://data.parliament.uk/schema/parl#AyeVote"
