"uri","abstain.count","ayes.count","deferred.vote","didnotvotecount","errorvotecount","margin","noesvotecount","noneligiblecount","suspendedorexpelledvotescount","date","division.number","is.primary.topic.of","is.primary.topic.of...uri","legislature","legislature...uri","session","session...uri","title","uin","vote...uri","vote...member.party","vote...member.printed","vote...uri.1","vote...type","vote...type...uri"
"http://data.parliament.uk/resources/1107737",0,286,"false",0,0,58,344,0,0,"2019-03-29",395,"1107737.csv","http://eldaddp.azurewebsites.net/commonsdivisions/id/1107737.csv",NA,"http://data.parliament.uk/terms/25259","2017/19","","United Kingdom's withdrawal from the European Union","CD:2019-03-29:664","http://data.parliament.uk/resources/1107737/vote/1","Conservative","Nigel Adams","http://data.parliament.uk/resources/1107737/vote/1",NA,"http://data.parliament.uk/schema/parl#AyeVote"
"http://data.parliament.uk/resources/1107737",0,286,"false",0,0,58,344,0,0,"2019-03-29",395,"1107737.csv","http://eldaddp.azurewebsites.net/commonsdivisions/id/1107737.csv",25259,"http://data.parliament.uk/terms/25259","","http://data.parliament.uk/resources/730830","United Kingdom's withdrawal from the European Union","CD:2019-03-29:664","http://data.parliament.uk/resources/1107737/vote/10","Conservative","Mr Richard Bacon","http://data.parliament.uk/resources/1107737/vote/10",NA,"http://data.parliament.uk/schema/parl#AyeVote"
"http://data.parliament.uk/resources/1107737",0,286,"false",0,0,58,344,0,0,"2019-03-29",395,"1107737.csv","http://eldaddp.azurewebsites.net/commonsdivisions/id/1107737.csv",25259,"http://data.parliament.uk/terms/25259","2017/19","","United Kingdom's withdrawal from the European Union","CD:2019-03-29:664","http://data.parliament.uk/resources/1107737/vote/100","Conservative","Mr Robert Goodwill","http://data.parliament.uk/resources/1107737/vote/100",NA,"http://data.parliament.uk/schema/parl#AyeVote"
"http://data.parliament.uk/resources/1107737",0,286,"false",0,0,58,344,0,0,"2019-03-29",395,"1107737.csv","http://eldaddp.azurewebsites.net/commonsdivisions/id/1107737.csv",25259,"http://data.parliament.uk/terms/25259","2017/19","","United Kingdom's withdrawal from the European Union","CD:2019-03-29:664","http://data.parliament.uk/resources/1107737/vote/101","Conservative","Michael Gove","http://data.parliament.uk/resources/1107737/vote/101",NA,"http://data.parliament.uk/schema/parl#AyeVote"
"http://data.parliament.uk/resources/1107737",0,286,"false",0,0,58,344,0,0,"2019-03-29",395,"1107737.csv","http://eldaddp.azurewebsites.net/commonsdivisions/id/1107737.csv",25259,"http://data.parliament.uk/terms/25259","2017/19","","United Kingdom's withdrawal from the European Union","CD:2019-03-29:664","http://data.parliament.uk/resources/1107737/vote/102","Conservative","Luke Graham","http://data.parliament.uk/resources/1107737/vote/102",NA,"http://data.parliament.uk/schema/parl#AyeVote"
"http://data.parliament.uk/resources/1107737",0,286,"false",0,0,58,344,0,0,"2019-03-29",395,"1107737.csv","http://eldaddp.azurewebsites.net/commonsdivisions/id/1107737.csv",25259,"http://data.parliament.uk/terms/25259","2017/19","","United Kingdom's withdrawal from the European Union","CD:2019-03-29:664","http://data.parliament.uk/resources/1107737/vote/103","Conservative","Richard Graham","http://data.parliament.uk/resources/1107737/vote/103",NA,"http://data.parliament.uk/schema/parl#AyeVote"
"http://data.parliament.uk/resources/1107737",0,286,"false",0,0,58,344,0,0,"2019-03-29",395,"1107737.csv","http://eldaddp.azurewebsites.net/commonsdivisions/id/1107737.csv",25259,"http://data.parliament.uk/terms/25259","2017/19","","United Kingdom's withdrawal from the European Union","CD:2019-03-29:664","http://data.parliament.uk/resources/1107737/vote/104","Conservative","Bill Grant","http://data.parliament.uk/resources/1107737/vote/104",NA,"http://data.parliament.uk/schema/parl#AyeVote"
"http://data.parliament.uk/resources/1107737",0,286,"false",0,0,58,344,0,0,"2019-03-29",395,"1107737.csv","http://eldaddp.azurewebsites.net/commonsdivisions/id/1107737.csv",25259,"http://data.parliament.uk/terms/25259","2017/19","","United Kingdom's withdrawal from the European Union","CD:2019-03-29:664","http://data.parliament.uk/resources/1107737/vote/105","Conservative","Mrs Helen Grant","http://data.parliament.uk/resources/1107737/vote/105",NA,"http://data.parliament.uk/schema/parl#AyeVote"
"http://data.parliament.uk/resources/1107737",0,286,"false",0,0,58,344,0,0,"2019-03-29",395,"1107737.csv","http://eldaddp.azurewebsites.net/commonsdivisions/id/1107737.csv",25259,"http://data.parliament.uk/terms/25259","2017/19","","United Kingdom's withdrawal from the European Union","CD:2019-03-29:664","http://data.parliament.uk/resources/1107737/vote/106","Conservative","James Gray","http://data.parliament.uk/resources/1107737/vote/106",NA,"http://data.parliament.uk/schema/parl#AyeVote"
"http://data.parliament.uk/resources/1107737",0,286,"false",0,0,58,344,0,0,"2019-03-29",395,"1107737.csv","http://eldaddp.azurewebsites.net/commonsdivisions/id/1107737.csv",25259,"http://data.parliament.uk/terms/25259","2017/19","","United Kingdom's withdrawal from the European Union","CD:2019-03-29:664","http://data.parliament.uk/resources/1107737/vote/107","Conservative","Chris Grayling","http://data.parliament.uk/resources/1107737/vote/107",NA,"http://data.parliament.uk/schema/parl#AyeVote"
"http://data.parliament.uk/resources/1107737",0,286,"false",0,0,58,344,0,0,"2019-03-29",395,"1107737.csv","http://eldaddp.azurewebsites.net/commonsdivisions/id/1107737.csv",25259,"http://data.parliament.uk/terms/25259","2017/19","","United Kingdom's withdrawal from the European Union","CD:2019-03-29:664","http://data.parliament.uk/resources/1107737/vote/108","Conservative","Chris Green","http://data.parliament.uk/resources/1107737/vote/108",NA,"http://data.parliament.uk/schema/parl#AyeVote"
"http://data.parliament.uk/resources/1107737",0,286,"false",0,0,58,344,0,0,"2019-03-29",395,"1107737.csv","http://eldaddp.azurewebsites.net/commonsdivisions/id/1107737.csv",25259,"http://data.parliament.uk/terms/25259","2017/19","","United Kingdom's withdrawal from the European Union","CD:2019-03-29:664","http://data.parliament.uk/resources/1107737/vote/109","Conservative","Damian Green","http://data.parliament.uk/resources/1107737/vote/109",NA,"http://data.parliament.uk/schema/parl#AyeVote"
