"uri","abstain.count","ayes.count","deferred.vote","didnotvotecount","errorvotecount","margin","noesvotecount","noneligiblecount","suspendedorexpelledvotescount","date","division.number","is.primary.topic.of","is.primary.topic.of...uri","legislature","legislature...uri","session","session...uri","title","uin","vote...uri","vote...member.party","vote...member.printed","vote...uri.1","vote...type","vote...type...uri"
"http://data.parliament.uk/resources/1108907",0,191,"true",0,0,101,292,0,0,"2019-04-01",400,"1108907.csv","http://eldaddp.azurewebsites.net/commonsdivisions/id/1108907.csv",NA,"http://data.parliament.uk/terms/25259","2017/19","","Joanna Cherry's motion G (Parliamentary Supremacy)","CD:2019-04-01:669","http://data.parliament.uk/resources/1108907/vote/1","Scottish National Party","Angela Crawley","http://data.parliament.uk/resources/1108907/vote/1",NA,"http://data.parliament.uk/schema/parl#AyeVote"
"http://data.parliament.uk/resources/1108907",0,191,"true",0,0,101,292,0,0,"2019-04-01",400,"1108907.csv","http://eldaddp.azurewebsites.net/commonsdivisions/id/1108907.csv",25259,"http://data.parliament.uk/terms/25259","","http://data.parliament.uk/resources/730830","Joanna Cherry's motion G (Parliamentary Supremacy)","CD:2019-04-01:669","http://data.parliament.uk/resources/1108907/vote/10","Labour","Lesley Laird","http://data.parliament.uk/resources/1108907/vote/10",NA,"http://data.parliament.uk/schema/parl#AyeVote"
"http://data.parliament.uk/resources/1108907",0,191,"true",0,0,101,292,0,0,"2019-04-01",400,"1108907.csv","http://eldaddp.azurewebsites.net/commonsdivisions/id/1108907.csv",25259,"http://data.parliament.uk/terms/25259","2017/19","","Joanna Cherry's motion G (Parliamentary Supremacy)","CD:2019-04-01:669","http://data.parliament.uk/resources/1108907/vote/100","Labour","John Grogan","http://data.parliament.uk/resources/1108907/vote/100",NA,"http://data.parliament.uk/schema/parl#AyeVote"
"http://data.parliament.uk/resources/1108907",0,191,"true",0,0,101,292,0,0,"2019-04-01",400,"1108907.csv","http://eldaddp.azurewebsites.net/commonsdivisions/id/1108907.csv",25259,"http://data.parliament.uk/terms/25259","2017/19","","Joanna Cherry's motion G (Parliamentary Supremacy)","CD:2019-04-01:669","http://data.parliament.uk/resources/1108907/vote/101","Scottish National Party","Stephen Gethins","http://data.parliament.uk/resources/1108907/vote/101",NA,"http://data.parliament.uk/schema/parl#AyeVote"
"http://data.parliament.uk/resources/1108907",0,191,"true",0,0,101,292,0,0,"2019-04-01",400,"1108907.csv","http://eldaddp.azurewebsites.net/commonsdivisions/id/1108907.csv",25259,"http://data.parliament.uk/terms/25259","2017/19","","Joanna Cherry's motion G (Parliamentary Supremacy)","CD:2019-04-01:669","http://data.parliament.uk/resources/1108907/vote/102","Labour","Hugh Gaffney","http://data.parliament.uk/resources/1108907/vote/102",NA,"http://data.parliament.uk/schema/parl#AyeVote"
"http://data.parliament.uk/resources/1108907",0,191,"true",0,0,101,292,0,0,"2019-04-01",400,"1108907.csv","http://eldaddp.azurewebsites.net/commonsdivisions/id/1108907.csv",25259,"http://data.parliament.uk/terms/25259","2017/19","","Joanna Cherry's motion G (Parliamentary Supremacy)","CD:2019-04-01:669","http://data.parliament.uk/resources/1108907/vote/103","Scottish National Party","Peter Grant","http://data.parliament.uk/resources/1108907/vote/103",NA,"http://data.parliament.uk/schema/parl#AyeVote"
"http://data.parliament.uk/resources/1108907",0,191,"true",0,0,101,292,0,0,"2019-04-01",400,"1108907.csv","http://eldaddp.azurewebsites.net/commonsdivisions/id/1108907.csv",25259,"http://data.parliament.uk/terms/25259","2017/19","","Joanna Cherry's motion G (Parliamentary Supremacy)","CD:2019-04-01:669","http://data.parliament.uk/resources/1108907/vote/104","Labour","Mr Roger Godsiff","http://data.parliament.uk/resources/1108907/vote/104",NA,"http://data.parliament.uk/schema/parl#AyeVote"
"http://data.parliament.uk/resources/1108907",0,191,"true",0,0,101,292,0,0,"2019-04-01",400,"1108907.csv","http://eldaddp.azurewebsites.net/commonsdivisions/id/1108907.csv",25259,"http://data.parliament.uk/terms/25259","2017/19","","Joanna Cherry's motion G (Parliamentary Supremacy)","CD:2019-04-01:669","http://data.parliament.uk/resources/1108907/vote/105","Labour (Co-op)","Luke Pollard","http://data.parliament.uk/resources/1108907/vote/105",NA,"http://data.parliament.uk/schema/parl#AyeVote"
"http://data.parliament.uk/resources/1108907",0,191,"true",0,0,101,292,0,0,"2019-04-01",400,"1108907.csv","http://eldaddp.azurewebsites.net/commonsdivisions/id/1108907.csv",25259,"http://data.parliament.uk/terms/25259","2017/19","","Joanna Cherry's motion G (Parliamentary Supremacy)","CD:2019-04-01:669","http://data.parliament.uk/resources/1108907/vote/106","Labour","Anna McMorrin","http://data.parliament.uk/resources/1108907/vote/106",NA,"http://data.parliament.uk/schema/parl#AyeVote"
"http://data.parliament.uk/resources/1108907",0,191,"true",0,0,101,292,0,0,"2019-04-01",400,"1108907.csv","http://eldaddp.azurewebsites.net/commonsdivisions/id/1108907.csv",25259,"http://data.parliament.uk/terms/25259","2017/19","","Joanna Cherry's motion G (Parliamentary Supremacy)","CD:2019-04-01:669","http://data.parliament.uk/resources/1108907/vote/107","Labour","Dr Rupa Huq","http://data.parliament.uk/resources/1108907/vote/107",NA,"http://data.parliament.uk/schema/parl#AyeVote"
"http://data.parliament.uk/resources/1108907",0,191,"true",0,0,101,292,0,0,"2019-04-01",400,"1108907.csv","http://eldaddp.azurewebsites.net/commonsdivisions/id/1108907.csv",25259,"http://data.parliament.uk/terms/25259","2017/19","","Joanna Cherry's motion G (Parliamentary Supremacy)","CD:2019-04-01:669","http://data.parliament.uk/resources/1108907/vote/108","Labour","Kate Green","http://data.parliament.uk/resources/1108907/vote/108",NA,"http://data.parliament.uk/schema/parl#AyeVote"
"http://data.parliament.uk/resources/1108907",0,191,"true",0,0,101,292,0,0,"2019-04-01",400,"1108907.csv","http://eldaddp.azurewebsites.net/commonsdivisions/id/1108907.csv",25259,"http://data.parliament.uk/terms/25259","2017/19","","Joanna Cherry's motion G (Parliamentary Supremacy)","CD:2019-04-01:669","http://data.parliament.uk/resources/1108907/vote/109","Labour","Helen Goodman","http://data.parliament.uk/resources/1108907/vote/109",NA,"http://data.parliament.uk/schema/parl#AyeVote"
"http://data.parliament.uk/resources/1108907",0,191,"true",0,0,101,292,0,0,"2019-04-01",400,"1108907.csv","http://eldaddp.azurewebsites.net/commonsdivisions/id/1108907.csv",25259,"http://data.parliament.uk/terms/25259","2017/19","","Joanna Cherry's motion G (Parliamentary Supremacy)","CD:2019-04-01:669","http://data.parliament.uk/resources/1108907/vote/11","Conservative","Dr Phillip Lee","http://data.parliament.uk/resources/1108907/vote/11",NA,"http://data.parliament.uk/schema/parl#AyeVote"
"http://data.parliament.uk/resources/1108907",0,191,"true",0,0,101,292,0,0,"2019-04-01",400,"1108907.csv","http://eldaddp.azurewebsites.net/commonsdivisions/id/1108907.csv",25259,"http://data.parliament.uk/terms/25259","2017/19","","Joanna Cherry's motion G (Parliamentary Supremacy)","CD:2019-04-01:669","http://data.parliament.uk/resources/1108907/vote/110","Labour","Mary Creagh","http://data.parliament.uk/resources/1108907/vote/110",NA,"http://data.parliament.uk/schema/parl#AyeVote"
"http://data.parliament.uk/resources/1108907",0,191,"true",0,0,101,292,0,0,"2019-04-01",400,"1108907.csv","http://eldaddp.azurewebsites.net/commonsdivisions/id/1108907.csv",25259,"http://data.parliament.uk/terms/25259","2017/19","","Joanna Cherry's motion G (Parliamentary Supremacy)","CD:2019-04-01:669","http://data.parliament.uk/resources/1108907/vote/111","Labour","Rushanara Ali","http://data.parliament.uk/resources/1108907/vote/111",NA,"http://data.parliament.uk/schema/parl#AyeVote"
"http://data.parliament.uk/resources/1108907",0,191,"true",0,0,101,292,0,0,"2019-04-01",400,"1108907.csv","http://eldaddp.azurewebsites.net/commonsdivisions/id/1108907.csv",25259,"http://data.parliament.uk/terms/25259","2017/19","","Joanna Cherry's motion G (Parliamentary Supremacy)","CD:2019-04-01:669","http://data.parliament.uk/resources/1108907/vote/112","Labour","Neil Coyle","http://data.parliament.uk/resources/1108907/vote/112",NA,"http://data.parliament.uk/schema/parl#AyeVote"
"http://data.parliament.uk/resources/1108907",0,191,"true",0,0,101,292,0,0,"2019-04-01",400,"1108907.csv","http://eldaddp.azurewebsites.net/commonsdivisions/id/1108907.csv",25259,"http://data.parliament.uk/terms/25259","2017/19","","Joanna Cherry's motion G (Parliamentary Supremacy)","CD:2019-04-01:669","http://data.parliament.uk/resources/1108907/vote/113","Labour","Paul Blomfield","http://data.parliament.uk/resources/1108907/vote/113",NA,"http://data.parliament.uk/schema/parl#AyeVote"
"http://data.parliament.uk/resources/1108907",0,191,"true",0,0,101,292,0,0,"2019-04-01",400,"1108907.csv","http://eldaddp.azurewebsites.net/commonsdivisions/id/1108907.csv",25259,"http://data.parliament.uk/terms/25259","2017/19","","Joanna Cherry's motion G (Parliamentary Supremacy)","CD:2019-04-01:669","http://data.parliament.uk/resources/1108907/vote/114","Labour","Dr Rosena Allin-Khan","http://data.parliament.uk/resources/1108907/vote/114",NA,"http://data.parliament.uk/schema/parl#AyeVote"
"http://data.parliament.uk/resources/1108907",0,191,"true",0,0,101,292,0,0,"2019-04-01",400,"1108907.csv","http://eldaddp.azurewebsites.net/commonsdivisions/id/1108907.csv",25259,"http://data.parliament.uk/terms/25259","2017/19","","Joanna Cherry's motion G (Parliamentary Supremacy)","CD:2019-04-01:669","http://data.parliament.uk/resources/1108907/vote/115","Labour (Co-op)","Mr Paul Sweeney","http://data.parliament.uk/resources/1108907/vote/115",NA,"http://data.parliament.uk/schema/parl#AyeVote"
"http://data.parliament.uk/resources/1108907",0,191,"true",0,0,101,292,0,0,"2019-04-01",400,"1108907.csv","http://eldaddp.azurewebsites.net/commonsdivisions/id/1108907.csv",25259,"http://data.parliament.uk/terms/25259","2017/19","","Joanna Cherry's motion G (Parliamentary Supremacy)","CD:2019-04-01:669","http://data.parliament.uk/resources/1108907/vote/116","Labour","Danielle Rowley","http://data.parliament.uk/resources/1108907/vote/116",NA,"http://data.parliament.uk/schema/parl#AyeVote"
"http://data.parliament.uk/resources/1108907",0,191,"true",0,0,101,292,0,0,"2019-04-01",400,"1108907.csv","http://eldaddp.azurewebsites.net/commonsdivisions/id/1108907.csv",25259,"http://data.parliament.uk/terms/25259","2017/19","","Joanna Cherry's motion G (Parliamentary Supremacy)","CD:2019-04-01:669","http://data.parliament.uk/resources/1108907/vote/117","Scottish National Party","Brendan O'Hara","http://data.parliament.uk/resources/1108907/vote/117",NA,"http://data.parliament.uk/schema/parl#AyeVote"
